,amount,aot_0_max,aot_0_mean,aot_0_min,aot_0_std,ncs_412_max,ncs_412_mean,ncs_412_min,ncs_412_std,ncs_443_max,ncs_443_mean,ncs_443_min,ncs_443_std,ncs_469_max,ncs_469_mean,ncs_469_min,ncs_469_std,ncs_488_max,ncs_488_mean,ncs_488_min,ncs_488_std,ncs_531_max,ncs_531_mean,ncs_531_min,ncs_531_std,ncs_547_max,ncs_547_mean,ncs_547_min,ncs_547_std,ncs_555_max,ncs_555_mean,ncs_555_min,ncs_555_std,ncs_645_max,ncs_645_mean,ncs_645_min,ncs_645_std,ncs_667_max,ncs_667_mean,ncs_667_min,ncs_667_std,ncs_678_max,ncs_678_mean,ncs_678_min,ncs_678_std,nsst_0_max,nsst_0_mean,nsst_0_min,nsst_0_std,sst_0_max,sst_0_mean,sst_0_min,sst_0_std,aot_0_raw_ippa_mean,ncs_412_raw_ippa_mean,ncs_443_raw_ippa_mean,ncs_469_raw_ippa_mean,ncs_488_raw_ippa_mean,ncs_531_raw_ippa_mean,ncs_547_raw_ippa_mean,ncs_555_raw_ippa_mean,ncs_645_raw_ippa_mean,ncs_667_raw_ippa_mean,ncs_678_raw_ippa_mean,nsst_0_raw_ippa_mean,sst_0_raw_ippa_mean,aot_0_raw_ippa_std,ncs_412_raw_ippa_std,ncs_443_raw_ippa_std,ncs_469_raw_ippa_std,ncs_488_raw_ippa_std,ncs_531_raw_ippa_std,ncs_547_raw_ippa_std,ncs_555_raw_ippa_std,ncs_645_raw_ippa_std,ncs_667_raw_ippa_std,ncs_678_raw_ippa_std,nsst_0_raw_ippa_std,sst_0_raw_ippa_std,aot_0_raw_ippa_mean_ippa_std,ncs_412_raw_ippa_mean_ippa_std,ncs_443_raw_ippa_mean_ippa_std,ncs_469_raw_ippa_mean_ippa_std,ncs_488_raw_ippa_mean_ippa_std,ncs_531_raw_ippa_mean_ippa_std,ncs_547_raw_ippa_mean_ippa_std,ncs_555_raw_ippa_mean_ippa_std,ncs_645_raw_ippa_mean_ippa_std,ncs_667_raw_ippa_mean_ippa_std,ncs_678_raw_ippa_mean_ippa_std,nsst_0_raw_ippa_mean_ippa_std,sst_0_raw_ippa_mean_ippa_std,diff_amount,change_amount
2014.01.30,0,241,81.3838888889,1,75.8232584252,241,76.1557788945,1,71.7632419206,241,94.1342992477,1,84.2677922801,241,52.3469664139,1,47.9118359473,241,75.7512883103,1,67.1377933891,241,142.148604023,16,102.352466758,241,90.4141443539,16,84.610890641,241,103.464092873,16,100.054077204,241,165.437283622,1,99.3986445616,209,114.999591002,1,37.1390302283,209,97.4844583987,1,35.5668935751,241,98.7150232318,16,86.7481376579,241,72.0716738197,16,77.0519779708,24.25163734608127,137.52023554445884,122.2761975176683,110.05802708564552,102.35706264518657,90.57293468264285,89.74540444039339,92.33465083911074,123.56743788023103,131.68872327624507,133.74379949868114,158.44719446382263,160.04579070357696,13.907362247513246,22.729039252397463,22.007048929848008,22.992985108775773,22.978963339818854,24.497487594984726,24.796639444275943,24.741561028225824,24.49038190602799,25.491981336176178,25.725326333139844,15.442568542575298,15.27723399648016,2.2694920997466594,2.7309998307615664,1.5007114659427252,1.0687398166824496,1.0145024209541502,2.2757217970165393,1.8240115044204133,1.6947575691917551,1.4598789544627107,1.9949168996751239,2.1531308528483266,35.06518712919877,4.566176253460304,0,0
2018.12.28,0,241,119.533149171,1,95.0604856993,241,111.064027939,1,90.4086236048,241,82.0146512991,1,73.7605507813,241,53.670363884,1,51.2623932617,241,81.1222588783,1,66.8540281969,241,106.380870315,1,95.7515124543,241,89.3585777778,1,84.3847987876,241,112.658283341,1,96.499334597,241,59.988532945,1,53.4001254987,241,87.0697624652,1,34.633655659,241,85.4227264913,1,42.9557614438,241,83.5286713287,16,78.1817403205,241,85.3970756881,16,77.463932585,29.57334694149405,141.28625183391804,121.99441744577577,106.506593079875,98.20875953225263,84.72642741993931,83.27335711305554,85.34801251275663,119.81775996583869,129.602245407881,132.38911477294877,167.75727718599055,169.75250671455828,15.553670714485511,23.52870506488404,23.367624338489485,22.76520027115287,22.966124615805242,25.560097096408043,25.70580596318363,25.409278217178326,22.407709510464073,20.75001706768702,20.57837688938326,13.185449175540525,12.41894114288483,0.5562165858124483,4.489476612659164,2.7354352986265975,1.956173678017611,1.4959426817127504,0.7108416753562763,0.6755565629280413,0.7248412344327351,1.4961835201955127,1.449158290216309,1.3585620868835202,2.599300124584258,2.7627114482318733,-1,-1
2015.03.16,1,241,100.803491894,1,86.767565447,241,103.481500692,1,86.5495065564,241,83.2761449077,1,75.0326902439,241,48.1966311447,1,49.2613418021,241,76.9175039662,1,57.2277364432,241,154.731970471,1,100.972596112,241,114.217940718,1,89.2928961373,241,145.103291536,1,105.499112991,241,41.8406971411,1,50.4807616171,193,42.9955643928,1,30.2139735169,193,122.038978141,1,49.6257795517,241,95.1647797448,1,87.6106059667,241,92.6326984912,1,86.3312184959,36.75500288283234,147.9845138569659,131.28834799410973,118.81182107879421,112.58656143112032,103.53994561618113,101.87570414579227,104.37094439293477,139.9062666053745,151.15770060850662,153.77449258650378,158.3493535134341,161.45426060312852,16.369557591951857,21.921536759720613,18.826364604210156,18.262038250666745,18.66358794540122,20.224309297650784,20.25660470731296,19.89811737615779,20.17325031522944,19.806003369125882,19.53006415838816,13.095952146029884,12.07881042045019,2.8190800058127894,1.9180991895603605,2.1476335151964063,1.2650925895405036,1.7425659771594313,3.4021563178524814,3.991968964490725,4.108470847007771,6.204393197948123,6.286157483273195,6.137471208342682,0.6270090997807327,0.6210074497484601,1,1
2017.09.15,1,241,90.9518212348,1,81.7918445939,241,96.4596641838,1,84.2864398002,241,85.8538944067,1,78.0126910189,241,59.2713097713,1,53.0929850399,241,79.8642351793,1,61.5411091139,241,48.2636177939,1,44.1889417792,241,124.456962535,1,74.6227933946,241,28.9024052386,1,37.8631463585,241,27.353715327,16,38.785524075,241,187.749751935,16,78.5382877255,241,59.0023906764,1,69.8760032951,193,40.9792769975,1,42.8936755694,225,43.7467833698,1,43.9249274461,28.844584461465683,171.33229580796134,157.67373307835538,140.18218509385537,128.73405968496803,111.71610638619093,109.09780836394746,110.75980071460923,153.60622766846157,176.92238515609228,169.8759725227719,186.61849010784397,192.12761424409757,14.325806335119998,31.50091144841181,31.98910883238393,26.702342783668662,22.37218893230898,18.531497308342622,18.62165726235262,18.76078996576212,32.47945981253316,26.774698197650306,30.00451082293741,7.667013048577824,5.751676125555226,1.995223068214581,2.580018332187138,2.7885249811254553,2.3870560891720314,1.818525611397433,2.1481292764326816,2.1478139537848375,2.4888523942127065,4.224306099058517,2.977104669151392,3.448061741396091,0.4895842024708609,0.24079860306136233,0,0
2018.04.14,4,241,114.652957746,16,86.4971813331,241,97.7182428651,1,82.8034080494,241,68.7515201769,1,62.3042420578,241,83.1358262304,1,69.1508989444,241,98.1890654457,16,91.4965311384,193,71.8160692213,1,70.8157084449,193,60.3560401862,1,60.1060479009,193,88.5911587758,1,66.7598833499,209,88.1921682379,16,68.0657629404,177,136.612934363,16,69.5458733083,193,26.5135555556,16,20.9736351595,241,84.0644487932,16,84.742577207,241,87.6528977214,16,87.7225944132,34.16875121846282,154.07000020986422,136.98767197623138,122.67586021843867,114.30937433480538,109.75814498019781,107.93884856497846,110.39508138234562,156.40108649703643,168.49129063495917,173.98103593156532,161.9315768242115,165.38406798015404,16.655823614316724,26.068726244650925,25.116116794194806,23.29886206238685,21.584887700010313,18.210000657212746,18.106205318905726,17.74111184144345,18.467176120417854,17.380836296696216,16.100606357335312,10.370248672621736,10.397407442778922,0.6333078899723958,6.516664517051357,5.804007946751812,5.235560789411588,4.728782509792645,3.557675924732201,3.4542817948863376,3.471351086108665,8.31359469015696,8.782536716417455,9.800662238298289,0.27674123775101855,0.31883268309220836,1,1
2014.07.13,1,241,103.559693608,1,87.094072391,241,76.8394694099,1,71.6739326906,241,92.8269281739,1,82.2250729704,241,81.7856747788,1,72.3632042101,241,98.7699890471,1,91.4319556646,225,72.7305418719,1,65.670500108,241,107.539653036,1,74.295580689,241,85.4281697342,1,63.0550442328,241,201.526837061,16,69.1109268227,241,73.5163768702,16,76.1598962479,225,26.1735082522,16,27.0563811698,241,78.0408009636,1,62.7491192265,193,59.5915997706,1,53.3818406384,38.68979484699869,178.36005249706432,167.55874559646335,151.1925177868343,139.24826966913034,124.35311459556537,122.05280099468122,123.9314167299855,175.4068135663466,186.13798991503765,187.95551564550667,177.87130076098632,183.4026000585345,16.026022386757013,27.47187399600532,31.67004164123418,32.60443728224097,29.94037973977888,23.96654299193446,24.54747741490394,25.044970018882577,32.18441947279957,30.38238795495358,28.940435397552513,9.182102263540902,8.155033815185899,0.6350030860879582,2.916074301500571,2.8703108180457493,2.081074574467007,1.853280866668617,2.207608697533417,2.2711294335274466,2.1054651054569766,3.893904422513078,3.784580587626798,3.5816874628028885,2.04454944657866,2.3849244463412607,1,1
2018.08.31,6,241,90.1429770096,16,83.0581009061,241,81.3159675237,1,73.8208041495,241,73.0474029249,1,69.2965308183,241,107.385015958,1,86.8496768975,241,81.7974248927,1,65.4413906919,241,79.7738842399,1,82.4175274853,241,150.529630285,1,95.5097770415,241,131.734816875,1,104.780826617,225,50.5442679667,1,45.0333267387,193,63.1294447364,1,35.1032492058,193,12.0803782506,1,25.3484122322,241,70.0071461503,1,58.0708752393,193,54.5755846481,1,50.9282935232,30.748646149408547,174.92132820166222,162.07324508442656,144.53559319158083,134.8618068497063,116.04390859140153,113.31731712765928,115.58078564338656,169.48327446616577,182.26276437202543,184.88336948314722,186.20657229768602,190.22202803125896,16.39269367514356,30.92991317689489,30.250581630641086,28.86004075272838,29.55731320177536,22.511384953944464,22.459442134036397,22.300564956103493,25.867813902945052,23.805050328055287,22.85377038362856,7.245265324796987,6.989735883919619,2.366005912947458,3.124047687580481,3.416034713062086,2.8442080748128467,2.033981446185037,1.2614999087641408,1.3864185349918188,1.4199171275855575,2.1301225012754403,1.8699163162731813,1.623296235554313,1.2285807099226984,0.3897132022308787,-1,-1
2014.01.02,0,241,85.6926626673,16,82.636614282,241,112.387038704,1,92.9606227591,241,70.4194857916,1,64.8558788005,241,76.0376665136,1,52.8668555425,241,61.4025304592,1,69.03472642,241,43.4584946237,16,52.2347029405,241,37.9831868552,16,43.8593875589,241,153.972943327,1,98.5015743298,241,105.662100457,16,38.6508360651,225,138.109979633,16,67.7557921874,241,37.2206090652,16,35.4690922017,241,99.1646409792,16,84.8663448379,241,85.8002259887,16,70.8639524114,30.303758761076008,147.23557681308208,125.76353132478549,110.22309531901334,102.02205570061719,93.53708445110753,91.16212672512302,93.49281289739135,121.30643118289456,130.7116835187289,132.96370903164322,42.00418677152368,175.42058053133485,10.546255298553783,20.4629711019005,15.187010254312998,13.577043134801785,13.697439733057774,18.43824466234435,18.072768460005264,17.69696964558725,16.116671535344324,17.09071765409289,17.47483136705823,25.53970361306202,14.117973318834116,0.4985822786142199,1.474962837181128,1.2887922324405805,1.1806346729304655,1.0734429612890874,1.4888369015490337,1.3395226698956144,1.2812749548805726,1.673168960450978,2.0328762910766716,2.106724911186781,1.7670579531710018,1.5668837146188357,0,0
2016.07.07,0,241,83.0213143872,1,72.8512358525,241,90.705982906,1,78.2038911863,241,71.7692307692,1,62.8219316577,241,80.8317917095,1,73.8475054619,241,83.7363669195,1,84.9670246998,241,119.029304029,1,102.461856521,241,147.01950078,1,102.203211787,225,82.3148295004,1,84.9695659127,113,35.1794801642,1,32.964202534,161,50.215804394,16,23.9613258496,193,108.50886009,16,86.2245166493,241,64.6586185609,1,54.6510822194,193,49.3449314152,1,51.3458786646,37.73217337268914,181.2884701495947,168.54194272085095,151.42398495828346,140.15377550740664,120.48334765007448,117.11503349203593,119.32975719416243,171.7589098867759,183.26381489367535,185.5912124311949,183.5822890466602,188.95556044397105,17.257484462442918,28.738703349931832,30.04356258093565,28.282481831504324,25.076467204443116,18.322750973062387,18.941599898934772,19.194401507342082,31.58809007370029,30.308972393718822,29.912286209208506,6.629946232830082,6.6886261157937845,0.6569817093506151,3.2440410548845726,4.153778937783467,4.60043011160424,4.222366587136712,1.873506675580933,1.6900253631961337,1.5921274101433507,2.145750882813873,1.7748055154179125,1.754923053156321,1.996617285547984,2.2170688159055176,0,0
2019.02.05,0,241,89.8402606552,16,76.2838779236,241,105.587993568,1,89.5377343945,241,80.0865831843,1,72.582884697,241,47.0293854148,1,47.8440344876,241,80.1273567468,1,60.7728798888,241,126.738589948,1,86.1608078942,241,139.851133391,1,87.6702718974,241,88.8614813565,1,65.3671610669,193,64.9552952426,1,39.5554626558,193,34.313855252,1,35.7758467468,193,74.5616906914,1,25.2687759235,241,82.4123626824,16,86.36725929,241,79.3420706584,16,77.6884718749,28.056075642681492,145.02321590824909,126.93517959975387,112.32366054217823,104.31323031614212,91.07087232006386,89.52291127126601,91.75528957143699,119.84051384624223,130.41125539162104,133.2967285162894,160.587700493146,163.42434449916274,15.008311537543685,19.120375334136632,16.90602540352843,17.58683544866787,18.458170881583257,20.253859411069172,20.375770382097233,20.112683329721005,19.537775219992334,19.970775961956306,20.20874894996903,14.003592699391472,13.280312761994047,0.5680838164652182,2.1948202404498627,0.9604644797943,0.845849683485543,0.817872867552809,1.106620769678596,1.1355914304747594,1.1834961074949901,1.8512449835282612,1.9762384274697744,1.9837418360055734,0.8259331280121672,0.64450937205222,0,0
2017.11.05,0,241,87.164874552,16,71.4780668109,241,81.5649396735,1,71.6913298555,241,96.2726613488,1,86.5537490326,241,59.414192614,1,52.0682521628,241,72.2337752966,1,54.3447466649,241,87.9775075988,1,77.6716577922,241,165.192982456,1,91.9295701081,241,112.403687222,1,92.8142559892,193,37.9827089337,1,38.7730519424,193,136.250909091,1,51.8824202353,161,81.2164828787,1,37.4500809311,241,75.394053865,16,69.2156492901,241,84.7228562113,16,72.7776054777,27.39191097134927,156.52126829679156,138.8497171379697,121.08301564414533,110.93133501653455,96.05064042530577,93.79050562214606,95.90080476804512,130.29099393766808,141.04420709391098,143.5066830040128,178.02378680466526,181.39144698505297,16.486868669936413,29.46907198353175,28.41246759338456,24.435684840524047,21.944109304729448,21.39056387570249,21.120532082361848,20.80531322777207,22.06351323160434,21.21557120704756,20.67746866590966,7.669754804889636,7.484619257778084,1.196123736466019,3.0213117751981353,3.3745245034169558,3.231565436633102,3.1956883916910535,2.51725605269567,2.2528661754283568,2.2040375268172108,3.0006290406370697,3.1355385113171543,3.1096366194000526,2.4492696363737716,2.8215382715169395,0,0
2016.11.27,0,241,81.0532731377,16,76.4299225017,241,85.2397321429,1,77.9576758564,241,69.7211845103,1,68.1160184229,241,67.3339153208,1,62.4259650717,241,83.9881578947,1,75.8422088895,241,122.49380805,1,98.6410773419,241,114.522160665,1,83.7548759245,241,81.4917668002,1,87.4162771882,241,69.8401960784,1,39.8591509404,241,65.9900473934,1,50.2618866231,241,92.7195671776,1,81.7623057936,241,98.1921109094,16,83.0035825479,241,86.7455636743,16,81.7575897222,27.360015781094667,157.6220960848959,134.15274415306567,116.00693620120023,107.28248896073174,88.79112840575127,86.56965312042156,88.53759122121285,126.64419251738396,137.75815407716894,140.9300036323379,173.60823689333978,175.25869119813802,14.693229839853844,20.136208507461642,18.618511481310147,18.574275005516757,19.054804075849834,19.086785923226422,19.243355872777446,19.120610475218122,15.758277244383658,16.326825096266745,16.958010686724243,9.39921268872489,9.388852235602885,0.8506139235864228,5.684347681658775,7.079762963785418,5.6735658634634385,4.895068520976327,3.350519534332281,3.3205100502995104,3.345922555163593,2.155024318900584,2.0275390499591808,1.9451812685320924,3.4523741748711627,3.9102434934147485,0,0
2016.04.07,1,241,98.6660546247,1,84.7068512949,241,107.781988408,1,91.4148373558,225,66.0489385475,1,55.1069701914,241,83.074319689,1,65.8958578785,241,81.2788235294,1,83.3822277497,241,40.0607308286,1,53.723251654,241,115.810399311,1,77.8648178961,241,40.3988083798,16,37.3751274044,241,99.4831261101,16,80.2141589133,241,156.631361502,16,108.293008338,241,206.363874346,1,59.3718520018,241,91.5729224608,1,79.3892005993,241,92.5940415287,16,76.7142159478,34.74804991616695,158.94354912916293,143.36210943936453,129.9146432018215,121.97960236160657,112.90514199384134,110.82782056412353,112.77236903205373,151.67568354129708,163.939579592946,166.6188432065293,163.9915783197484,168.3463246378202,16.658278720647633,22.563624988754697,22.782190544809286,23.729028277216234,24.962029356066637,24.812423725334366,24.984714057678058,24.444614072201798,23.804550920395172,23.0076288239832,22.486189425150325,12.360755318957468,11.79882884684562,1.533912612977949,3.3928982316132505,3.7998685849180394,3.733762191016133,3.474299143867916,3.7778885145400416,3.984302337186998,3.9439459735223394,5.951688844443924,6.388642990765616,6.388231589495566,2.6537455228324087,2.9530949859069304,1,1
2016.10.12,0,241,103.621190476,1,92.9672117239,241,82.2195008164,1,75.2750906331,241,79.4764517604,1,73.7875431625,241,83.6790548291,1,80.1783684829,241,54.4824459428,1,50.9860727565,241,149.088822141,1,106.532072328,241,101.217320641,1,56.8260752629,241,82.0099029126,1,66.8370609577,241,33.8379059351,1,49.9105671272,241,103.426429428,1,54.9966329274,241,184.288033395,1,62.8729692711,225,42.3474467539,1,45.7913778357,193,50.5026917217,1,48.4532175335,26.015946462655325,173.25506836766436,159.18958172777053,138.82127330964525,126.17567371108154,105.22264863538236,101.92244838620422,103.76682460454305,142.05830987192493,154.48123113382303,157.24886079946475,188.12831955593546,192.30849938263177,15.346878028899564,28.374436620912917,25.528046022435635,21.807531656438805,19.16361202088362,16.517806501772814,16.624583856191705,16.62175691351861,23.70788842161674,24.085478740979898,23.814793622895678,5.754016629645652,5.521360807890309,1.2349809067052724,1.488700972588067,1.4231043046328455,1.7820545621181045,4.485544409503583,3.4610606575978156,3.266719142240454,3.2546473227154857,4.634243792734467,4.75089886839539,5.056656707433205,0.5355591840213224,0.559115316508209,0,0
2014.06.21,0,241,79.5934379458,1,71.3228492839,241,75.1714285714,1,68.3494741183,241,93.9466484268,1,89.2380952625,241,53.6196808511,1,52.50366285,225,74.0304635762,1,58.516905344,241,79.8316100443,1,64.4375140004,241,72.9961977186,16,74.2803495398,241,83.4763458401,16,67.5985041271,161,17.7851428571,1,23.6629090557,193,66.7312030075,16,44.100290735,193,136.217241379,16,81.1519643134,241,103.755402299,1,88.7593618155,241,84.3333056754,1,68.7570640918,37.67932697760372,186.45632251015007,173.07311808375022,152.06438740639965,138.4769681517745,119.91711480572904,117.53032973036669,119.99771824015255,166.40305198770207,177.52532967680426,180.0134334593836,173.14994447262143,178.28260816739285,16.675060182280703,25.84637573697595,29.5179667569824,25.307844641354585,21.927882127710344,19.204166422867722,19.010490515165962,18.674484209076482,29.81144603783368,29.080034915832744,28.46608925584981,7.996168506577779,6.989261805979887,1.362109591848125,6.002225983223356,7.249035003749695,5.373000919053234,3.972929543386265,1.4501842988530063,1.1488495514726325,1.2751595351015341,2.430149089305885,2.350344233319227,2.336464802834055,1.4534864522624753,2.018298353757273,0,0
2017.08.23,1,241,108.343865031,1,90.4008922931,241,94.3324460219,1,80.6889594203,241,89.5867136978,1,82.3320032871,241,96.0742924528,1,78.5137765791,241,103.03177513,1,89.5754502524,225,92.5450281426,1,61.4171014881,209,61.6776715899,1,51.8009015877,177,74.7864917667,1,47.9524710793,241,25.9002261164,1,31.3894363697,241,176.680730753,1,70.5787041716,241,127.460264901,1,105.491047032,241,72.131147541,16,73.9427060901,241,51.445814978,1,49.3977332554,33.69696917941911,170.95405241163445,161.56877362103126,144.4758774120507,132.73005843863942,117.57587866073956,114.84785142267286,117.61354952300086,166.78121097847261,178.5768318265821,180.6907621996903,188.69769723151802,193.00397876444356,17.679380685773193,31.24110787259133,34.669836269661005,30.39521667137936,24.935129212404334,17.16818309782091,17.178180771386216,17.094304128539516,27.603028164133907,26.72165982332009,25.98496994054108,6.986065420352845,6.483850128433472,0.6166307579385297,4.961533853663304,5.993907480651016,4.8812848302212855,3.964349681548184,1.2436330096033674,1.1092115657408346,1.074365344051321,3.609102885458224,3.423535446150178,3.410834946736037,1.1901872746944469,0.9877508885406983,0,0
2015.03.23,1,241,101.534876683,16,88.7648454769,241,84.236869207,1,77.5436344776,241,75.7591349739,1,68.7999791927,241,109.984626755,1,87.3232125175,241,82.1544139801,1,66.5014353585,241,75.7148004435,1,74.6842828787,241,131.089789489,1,100.546681767,241,75.9185408667,1,75.0248501648,241,47.880472737,16,40.4031982495,241,92.6681279621,16,91.3019101366,241,119.419461973,16,42.8078171143,241,83.9694840022,16,86.8649604541,241,84.9307434529,1,76.9983899892,36.15115419520536,149.46119459300996,131.7760366039255,118.79574964687929,112.24680438023982,104.87453869880451,103.24140833098387,105.9807189776261,146.4502341747916,158.02085060363655,160.69358659838497,159.88405520705206,163.92530167794052,16.721214733194635,21.822379946450845,18.610481845614498,17.291687641991476,17.29562254080541,17.92437754230323,17.95683240215488,17.65932388585308,17.818585614544315,17.324556707102616,17.177812068078307,12.121350161545022,11.154038050422596,2.823391441908639,1.2648621007295915,1.223223139672372,1.2459360726848916,1.7800012158621765,3.6982027376405764,4.230079609047706,4.386914895245107,7.96321922378248,8.064854725462377,7.874891859586766,1.0903345707419987,1.2919852521669426,1,1
